id,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
49,196.6114404893024,Private room,False,True,4.0,False,0,0,9.0,94.0,1,6.198278628987274,2.3712668616978507,65.76107993501923,3.482092877693492,81.38426747691128,5.670972847069203,4.96617,52.40648
50,430.24863496824696,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,3.0194408531429744,0.7924066228604738,144.54998380810338,7.654017689281721,182.76198381563242,12.735117975829791,4.84941,52.37788
51,319.6400534295691,Private room,False,True,2.0,False,0,1,9.0,95.0,1,0.36334544124985574,0.2096397288159174,1238.4667773533195,65.57763876358618,755.1322211354874,52.618699593521626,4.89843,52.3734
52,405.6429123801936,Private room,False,True,4.0,True,0,0,9.0,98.0,1,5.036497714450563,1.2466108857508118,87.20473186122335,4.617548495480738,109.09580987342612,7.601952990444291,4.82115,52.38375
53,334.16914676727674,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.151764132843782,0.8970263744801004,425.3458846114482,22.52234721244361,628.0124490034847,43.76081098144154,4.881,52.36600000000001
54,491.88011154594244,Private room,False,True,2.0,False,0,1,9.0,98.0,1,0.3751350635549438,0.19039460256341417,1888.5504277122782,100.0,747.8012493996536,52.10786693574363,4.89861,52.373259999999995
55,319.6400534295691,Private room,False,True,2.0,False,0,1,9.0,95.0,1,0.3605068051816017,0.2235065665493052,1030.2811397452547,54.554070922707645,761.5528542804844,53.066098548566586,4.89837,52.37355
56,780.3529163639773,Private room,False,True,4.0,False,0,1,10.0,100.0,5,1.395578909867689,0.8572393306243391,311.0141147100838,16.468404028100807,350.8503639340734,24.44775813481329,4.91319,52.37075
57,355.025425913341,Entire home/apt,False,False,2.0,False,0,0,9.0,90.0,1,1.4833705939880382,0.5362382328069959,334.9827096193536,17.737557054546834,370.0144622609633,25.783140078027184,4.91113,52.36575
58,1044.6886790242074,Entire home/apt,False,False,4.0,False,0,0,10.0,98.0,2,1.505923967249401,0.17579470427462604,304.2793955189664,16.11179617202806,364.8628248274522,25.42416656988969,4.9075,52.36296
59,847.8428983197807,Entire home/apt,False,False,4.0,False,0,0,10.0,98.0,3,1.2673284617211298,1.1579997481608377,363.99412305286154,19.2737306725662,480.5837857043598,33.487769614002346,4.876519999999999,52.36806
60,373.7726431232864,Private room,False,True,2.0,True,1,0,10.0,98.0,1,0.9750693378669916,1.1049968776580508,355.61261086919126,18.829924033321554,528.5806222734936,36.832258240210066,4.8839999999999995,52.38
61,613.268342980339,Entire home/apt,False,False,4.0,False,1,0,9.0,84.0,1,0.22726067631760755,0.45980735952190266,562.2653057068021,29.77232153593643,798.406769982853,55.63413241722065,4.89248,52.375240000000005
62,238.3239987814309,Private room,False,True,2.0,True,0,0,10.0,98.0,1,5.839438156140002,3.833064537056145,73.91623294810046,3.9139136484504635,92.56920790862506,6.450355588362909,4.97698,52.36234
63,430.24863496824696,Entire home/apt,False,False,2.0,False,0,0,10.0,97.0,1,3.0295222155851818,0.9112465307319395,139.93497055858356,7.409649671261135,176.924588754213,12.32835988956555,4.85087,52.381809999999994
64,347.9952194596115,Entire home/apt,False,False,3.0,False,0,1,6.0,77.0,2,4.416816886287283,0.4468093520238611,117.23106924112591,6.207463010830767,148.95235287614554,10.379214249330616,4.84034,52.35015
65,330.4197033252877,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,2.564051903620257,1.2481531877884884,167.55416029598223,8.872104119504572,209.16777263992552,14.57511133167701,4.85619,52.3778
66,1179.6686429358142,Entire home/apt,False,False,4.0,True,1,0,10.0,99.0,2,0.6265683252747638,0.5815343983346937,542.7479130720643,28.73886262754072,676.5727447959276,47.144562256990206,4.88428,52.371629999999996
67,259.1802779274952,Private room,False,True,2.0,True,1,0,10.0,98.0,1,5.241484167950498,0.6712405206030825,100.42265312358684,5.317446209007785,124.57652303682862,8.68067135610174,4.859,52.331
68,277.9274951374406,Private room,False,True,2.0,True,0,0,10.0,97.0,1,3.8329142250646195,2.3918012298079425,114.08673508338613,6.040968427916785,144.9121572303968,10.097687604019363,4.94543,52.36055
69,467.0400487427648,Entire home/apt,False,False,3.0,False,0,0,9.0,96.0,2,2.3878907808382155,1.4303944319621709,181.67466782372838,9.619794375509608,225.94750025643066,15.744346893346394,4.85835,52.37612
70,583.7414758746748,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,2.572843321360758,1.4724409675029893,148.99917333273208,7.889605230887285,189.31140287635301,13.19149091876942,4.87162,52.39226
71,374.944344198908,Private room,False,True,4.0,False,0,1,6.0,88.0,1,0.9445213338246298,0.7271074308544552,320.2399392378318,16.956917566970077,458.1326924717175,31.923345136686095,4.89075,52.3816
72,372.36660183254054,Private room,False,True,2.0,False,0,0,10.0,97.0,1,3.893254193637553,0.6574336748516322,147.22970680332926,7.7959108024284,179.4898424408854,12.507110457137971,4.861190000000001,52.3442
73,479.2257399292293,Shared room,True,False,2.0,True,0,0,10.0,96.0,1,1.3772429996352762,0.07791661567328988,549.5129603022432,29.097076373433318,555.0586790506661,38.67728733098736,4.89,52.361000000000004
74,454.8543575563003,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,2.2849446847498727,1.8275555238239385,164.16433939704203,8.692610850529672,210.69279250567072,14.68137691000068,4.876519999999999,52.391090000000005
75,206.4537295245237,Private room,False,True,2.0,False,0,0,9.0,95.0,1,6.79281178529689,2.4438170031213313,69.09737826969153,3.658752091327188,85.69011725389974,5.971010654447491,4.798369999999999,52.35413
76,497.7386169240504,Private room,False,True,2.0,False,1,0,10.0,95.0,1,1.095053365140708,0.9852069073138536,295.5282801437017,15.648418798204611,431.2708118545962,30.051570648525633,4.8871199999999995,52.38237
77,399.55006678696134,Entire home/apt,False,False,2.0,True,0,0,10.0,97.0,1,9.335518920505798,0.38048589033107877,49.325672596659565,2.6118271385747907,61.58947676356268,4.291643350976307,4.980569999999999,52.30865
78,761.8400393691562,Private room,False,True,4.0,False,0,0,9.0,93.0,2,1.0911823260668199,1.216674871885683,367.6278570020923,19.466139299622697,434.21240512361885,30.256545099643983,4.87953,52.37845
79,317.0623110632016,Private room,False,True,2.0,False,1,0,8.0,90.0,1,2.6322379401630376,1.1721670782255924,151.03644339540324,7.997480034375536,191.45572626267835,13.340910457412273,4.86247,52.38767
80,319.40571321444475,Private room,False,True,2.0,False,0,0,10.0,96.0,1,0.3530819578031284,0.4957339182902796,500.52348793818464,26.503051260563943,797.9796040220832,55.60436687850145,4.89344,52.3764
81,209.03147189089123,Private room,False,True,2.0,True,1,0,10.0,97.0,1,4.687725165015746,3.632031437799635,90.39484135450608,4.78646691282727,112.98617694877194,7.873039365408313,4.96166,52.36943
